1718298322.3532119, -0.539, 0.059, 0.799, -15.251, -1.579, -1.022
1718298322.3568537, -0.554, 0.061, 0.778, -15.251, -1.579, -1.022
1718298322.3605056, -0.565, 0.064, 0.759, -15.518, -1.617, -1.205
1718298322.363968, -0.567, 0.064, 0.759, -15.427, -1.732, -1.434
1718298322.3673122, -0.567, 0.064, 0.759, -15.427, -1.732, -1.434
1718298322.3706698, -0.567, 0.051, 0.765, -15.244, -1.892, -1.503
1718298322.374027, -0.578, 0.021, 0.783, -15.244, -2.106, -1.541
1718298322.3773544, -0.578, 0.021, 0.783, -15.244, -2.106, -1.541
1718298322.3807244, -0.597, -0.023, 0.807, -15.472, -2.274, -1.724
1718298322.3840852, -0.586, -0.036, 0.81, -15.259, -2.304, -2.159
1718298322.3874164, -0.586, -0.036, 0.81, -15.259, -2.304, -2.159
1718298322.390775, -0.576, -0.041, 0.779, -14.778, -2.029, -2.769
1718298322.3941283, -0.591, -0.024, 0.783, -14.099, -1.778, -3.441
1718298322.3974593, -0.591, -0.024, 0.783, -14.099, -1.778, -3.441
1718298322.4010196, -0.592, 0.002, 0.774, -13.039, -1.305, -4.12
1718298322.40427, -0.594, 0.031, 0.772, -12.451, -0.877, -4.982
1718298322.4072452, -0.594, 0.031, 0.772, -12.451, -0.877, -4.982
1718298322.4102106, -0.606, 0.056, 0.767, -12.65, -0.862, -5.89
1718298322.4132876, -0.606, 0.056, 0.767, -13.336, -1.205, -6.805
1718298322.4162655, -0.61, 0.071, 0.791, -13.336, -1.205, -6.805
1718298322.4192243, -0.603, 0.084, 0.793, -13.794, -1.328, -7.545
1718298322.4221835, -0.603, 0.084, 0.793, -13.794, -1.328, -7.545
1718298322.4251382, -0.602, 0.082, 0.787, -14.015, -1.312, -7.812
1718298322.4280982, -0.602, 0.082, 0.787, -13.901, -1.289, -7.95
1718298322.4310536, -0.596, 0.076, 0.797, -13.901, -1.289, -7.95
1718298322.434009, -0.595, 0.076, 0.803, -13.672, -1.144, -7.973
1718298322.4369636, -0.595, 0.076, 0.803, -13.672, -1.144, -7.973
1718298322.4399173, -0.575, 0.093, 0.793, -13.344, -0.916, -8.057
1718298322.442871, -0.575, 0.093, 0.793, -13.069, -0.877, -8.133
1718298322.4459274, -0.565, 0.106, 0.788, -13.069, -0.877, -8.133
1718298322.4488783, -0.555, 0.107, 0.787, -13.115, -0.702, -8.56
1718298322.4518332, -0.555, 0.107, 0.787, -13.115, -0.702, -8.56
1718298322.454887, -0.546, 0.121, 0.795, -13.268, -0.793, -9.216
1718298322.4579358, -0.546, 0.121, 0.795, -13.504, -0.832, -9.995
1718298322.460886, -0.543, 0.133, 0.802, -13.504, -0.832, -9.995
1718298322.4639359, -0.541, 0.146, 0.811, -13.695, -0.946, -10.765
1718298322.4669046, -0.541, 0.146, 0.811, -13.695, -0.946, -10.765
1718298322.4698577, -0.533, 0.162, 0.818, -13.916, -0.847, -11.421
1718298322.4728076, -0.533, 0.162, 0.818, -14.099, -0.809, -11.963
1718298322.4757586, -0.521, 0.175, 0.821, -14.099, -0.809, -11.963
1718298322.4787076, -0.514, 0.188, 0.82, -14.458, -0.854, -12.451
