1718298575.2961056, -0.563, 0.18, 0.735, -17.334, -1.472, 6.31
1718298575.2990541, -0.565, 0.174, 0.743, -18.28, -1.678, 4.829
1718298575.3020031, -0.565, 0.174, 0.743, -18.166, -1.915, 3.532
1718298575.304952, -0.57, 0.167, 0.759, -18.166, -1.915, 3.532
1718298575.3079011, -0.579, 0.17, 0.795, -17.052, -2.014, 2.563
1718298575.310849, -0.579, 0.17, 0.795, -17.052, -2.014, 2.563
1718298575.3137975, -0.592, 0.174, 0.811, -15.984, -1.953, 1.77
1718298575.3167446, -0.592, 0.174, 0.811, -15.938, -1.953, 0.938
1718298575.3196936, -0.599, 0.176, 0.823, -15.938, -1.953, 0.938
1718298575.322642, -0.638, 0.177, 0.825, -16.785, -1.9, -0.282
1718298575.3256674, -0.638, 0.177, 0.825, -16.785, -1.9, -0.282
1718298575.3286977, -0.611, 0.171, 0.828, -17.578, -2.335, -1.587
1718298575.3317282, -0.611, 0.171, 0.828, -17.906, -2.747, -3.319
1718298575.3347535, -0.554, 0.166, 0.824, -17.906, -2.747, -3.319
1718298575.3377812, -0.522, 0.157, 0.777, -18.219, -2.686, -5.31
1718298575.3408046, -0.522, 0.157, 0.777, -18.219, -2.686, -5.31
1718298575.3438292, -0.528, 0.156, 0.76, -18.7, -2.045, -7.141
1718298575.3468528, -0.528, 0.156, 0.76, -18.524, -1.282, -8.438
1718298575.3498788, -0.573, 0.144, 0.751, -18.524, -1.282, -8.438
1718298575.352899, -0.61, 0.119, 0.76, -17.418, -1.015, -9.315
1718298575.3559406, -0.61, 0.119, 0.76, -17.418, -1.015, -9.315
1718298575.3589575, -0.637, 0.102, 0.791, -16.411, -1.251, -10.475
1718298575.3619735, -0.637, 0.102, 0.791, -16.289, -1.74, -12.062
1718298575.3649883, -0.637, 0.087, 0.805, -16.289, -1.74, -12.062
1718298575.3680046, -0.617, 0.078, 0.809, -17.143, -2.129, -14.381
1718298575.3710248, -0.617, 0.078, 0.809, -17.143, -2.129, -14.381
1718298575.374054, -0.602, 0.069, 0.8, -18.318, -2.151, -16.617
1718298575.3770666, -0.602, 0.069, 0.8, -18.753, -1.846, -18.494
1718298575.3800807, -0.604, 0.05, 0.796, -18.753, -1.846, -18.494
1718298575.3830955, -0.609, 0.038, 0.785, -18.013, -1.556, -19.966
1718298575.3861156, -0.609, 0.038, 0.785, -18.013, -1.556, -19.966
1718298575.389133, -0.617, 0.036, 0.776, -16.602, -1.389, -21.309
1718298575.392157, -0.617, 0.036, 0.776, -15.526, -1.48, -22.331
1718298575.395193, -0.626, 0.035, 0.765, -15.526, -1.48, -22.331
1718298575.3982203, -0.624, 0.03, 0.769, -15.152, -1.587, -23.201
1718298575.4012625, -0.624, 0.03, 0.769, -15.152, -1.587, -23.201
1718298575.404283, -0.618, 0.02, 0.774, -15.381, -1.869, -24.124
1718298575.407308, -0.618, 0.02, 0.774, -15.572, -2.014, -25.101
1718298575.4103289, -0.602, 0.01, 0.785, -15.572, -2.014, -25.101
1718298575.4133508, -0.59, 0.002, 0.788, -15.358, -1.968, -25.879
1718298575.4163733, -0.59, 0.002, 0.788, -15.358, -1.968, -25.879
1718298575.419394, -0.586, -0.003, 0.789, -15.038, -2.052, -26.375
1718298575.4224172, -0.588, -0.007, 0.795, -14.763, -1.9, -26.543
