1718298459.0228636, -0.564, 0.094, 0.782, -9.491, 0.71, 23.468
1718298459.025855, -0.558, 0.092, 0.799, -9.895, 0.557, 22.957
1718298459.0288327, -0.558, 0.092, 0.799, -9.895, 0.557, 22.957
1718298459.0318077, -0.554, 0.093, 0.785, -10.345, 0.504, 22.217
1718298459.034777, -0.554, 0.093, 0.785, -10.841, 0.481, 21.317
1718298459.037752, -0.56, 0.108, 0.791, -10.841, 0.481, 21.317
1718298459.0407135, -0.556, 0.114, 0.806, -10.895, 0.61, 20.683
1718298459.0436962, -0.556, 0.114, 0.806, -10.895, 0.61, 20.683
1718298459.0466545, -0.551, 0.112, 0.811, -10.59, 0.969, 19.836
1718298459.0496392, -0.551, 0.112, 0.811, -10.719, 1.053, 18.753
1718298459.0525982, -0.545, 0.134, 0.818, -10.719, 1.053, 18.753
1718298459.0555568, -0.546, 0.154, 0.832, -11.078, 0.954, 17.723
1718298459.058512, -0.546, 0.154, 0.832, -11.078, 0.954, 17.723
1718298459.0614638, -0.555, 0.165, 0.817, -11.566, 1.106, 16.853
1718298459.0644221, -0.555, 0.165, 0.817, -12.1, 1.152, 15.778
1718298459.0673795, -0.56, 0.173, 0.806, -12.1, 1.152, 15.778
1718298459.0703375, -0.596, 0.173, 0.79, -12.672, 1.045, 14.74
1718298459.0732975, -0.596, 0.173, 0.79, -12.672, 1.045, 14.74
1718298459.0762553, -0.608, 0.179, 0.798, -13.191, 0.587, 13.847
1718298459.0792313, -0.608, 0.179, 0.798, -13.191, 0.587, 13.847
1718298459.0821917, -0.557, 0.18, 0.792, -13.42, -0.092, 12.978
1718298459.0851505, -0.557, 0.18, 0.792, -13.893, -0.908, 11.33
1718298459.0881035, -0.504, 0.171, 0.793, -13.893, -0.908, 11.33
1718298459.091057, -0.479, 0.163, 0.798, -14.847, -1.503, 9.178
1718298459.0940096, -0.479, 0.163, 0.798, -14.847, -1.503, 9.178
1718298459.0969625, -0.472, 0.147, 0.804, -15.442, -1.701, 7.301
1718298459.099919, -0.472, 0.147, 0.804, -15.297, -1.572, 5.844
1718298459.1028738, -0.471, 0.139, 0.818, -15.297, -1.572, 5.844
1718298459.1058297, -0.482, 0.131, 0.837, -14.694, -1.038, 4.669
1718298459.1087825, -0.482, 0.131, 0.837, -14.694, -1.038, 4.669
1718298459.1117368, -0.504, 0.124, 0.843, -14.442, -0.847, 3.723
1718298459.1146865, -0.504, 0.124, 0.843, -14.679, -0.923, 2.457
1718298459.1176653, -0.531, 0.129, 0.835, -14.679, -0.923, 2.457
1718298459.120629, -0.568, 0.131, 0.822, -15.129, -1.091, 1.259
1718298459.1235864, -0.568, 0.131, 0.822, -15.129, -1.091, 1.259
1718298459.1265552, -0.52, 0.135, 0.828, -15.335, -1.549, 0.053
1718298459.1295094, -0.52, 0.135, 0.828, -15.533, -2.106, -1.289
1718298459.1324687, -0.47, 0.116, 0.821, -15.533, -2.106, -1.289
1718298459.13553, -0.44, 0.1, 0.799, -16.098, -2.327, -2.907
1718298459.1385033, -0.44, 0.1, 0.799, -16.098, -2.327, -2.907
1718298459.141464, -0.462, 0.097, 0.805, -16.235, -1.953, -4.425
1718298459.144446, -0.462, 0.097, 0.805, -15.472, -1.427, -5.501
1718298459.1474109, -0.491, 0.084, 0.815, -15.472, -1.427, -5.501
1718298459.1503708, -0.518, 0.072, 0.827, -14.618, -0.954, -6.607
1718298459.1533701, -0.518, 0.072, 0.827, -14.618, -0.954, -6.607
1718298459.1563277, -0.531, 0.066, 0.834, -14.267, -0.969, -8.171
1718298459.1593037, -0.531, 0.066, 0.834, -14.267, -0.969, -8.171
1718298459.1622605, -0.526, 0.066, 0.813, -14.809, -1.366, -10.132
1718298459.1652188, -0.518, 0.068, 0.798, -15.778, -1.915, -12.36
1718298459.168177, -0.518, 0.068, 0.798, -15.778, -1.915, -12.36
1718298459.1711304, -0.499, 0.061, 0.802, -16.075, -2.426, -14.687
1718298459.1740847, -0.499, 0.061, 0.802, -16.075, -2.426, -14.687
1718298459.1770363, -0.489, 0.059, 0.797, -15.274, -2.35, -17.082
1718298459.1799936, -0.489, 0.059, 0.797, -14.244, -1.999, -19.44
1718298459.1829522, -0.494, 0.066, 0.811, -14.244, -1.999, -19.44
1718298459.185908, -0.505, 0.079, 0.815, -13.618, -1.839, -21.599
1718298459.188861, -0.505, 0.079, 0.815, -13.618, -1.839, -21.599
1718298459.1918154, -0.508, 0.094, 0.812, -13.596, -2.174, -23.384
1718298459.194771, -0.508, 0.094, 0.812, -14.023, -2.625, -25.055
1718298459.1977267, -0.523, 0.095, 0.836, -14.023, -2.625, -25.055
1718298459.2006779, -0.518, 0.132, 0.815, -13.985, -2.678, -26.642
1718298459.2036355, -0.518, 0.132, 0.815, -13.985, -2.678, -26.642
1718298459.2065868, -0.51, 0.156, 0.806, -13.954, -2.556, -27.855
1718298459.2095428, -0.51, 0.156, 0.806, -14.099, -2.403, -28.931
1718298459.2124968, -0.511, 0.176, 0.808, -14.099, -2.403, -28.931
1718298459.2154691, -0.491, 0.149, 0.761, -14.671, -2.617, -29.816
1718298459.2184243, -0.491, 0.149, 0.761, -14.671, -2.617, -29.816
1718298459.2213755, -0.507, 0.158, 0.784, -16.129, -2.991, -30.449
1718298459.2243297, -0.507, 0.158, 0.784, -16.129, -2.991, -30.449
1718298459.2272801, -0.545, 0.175, 0.849, -16.068, -4.059, -30.205
1718298459.230232, -0.545, 0.175, 0.849, -14.069, -3.319, -29.221
1718298459.2331843, -0.539, 0.168, 0.811, -14.069, -3.319, -29.221
1718298459.2361379, -0.518, 0.169, 0.825, -13.054, -2.991, -28.709
1718298459.239093, -0.518, 0.169, 0.825, -13.054, -2.991, -28.709
1718298459.2420442, -0.521, 0.158, 0.808, -13.42, -2.815, -28.549
1718298459.2449963, -0.521, 0.158, 0.808, -15.06, -3.357, -28.511
1718298459.2479482, -0.517, 0.115, 0.81, -15.06, -3.357, -28.511
1718298459.2509022, -0.527, 0.063, 0.812, -16.472, -3.693, -29.121
1718298459.253855, -0.527, 0.063, 0.812, -16.472, -3.693, -29.121
1718298459.256804, -0.492, -0.048, 0.697, -17.136, -3.677, -30.098
1718298459.2597578, -0.492, -0.048, 0.697, -18.41, -3.967, -31.387
1718298459.2627115, -0.509, -0.077, 0.751, -18.41, -3.967, -31.387
1718298459.2656665, -0.57, -0.161, 0.701, -17.448, -3.334, -32.12
1718298459.2686238, -0.57, -0.161, 0.701, -17.448, -3.334, -32.12
1718298459.271578, -0.616, -0.206, 0.788, -15.335, -3.929, -32.806
1718298459.2745533, -0.616, -0.206, 0.788, -11.665, -3.403, -33.752
1718298459.2775297, -0.668, -0.224, 0.828, -11.665, -3.403, -33.752
1718298459.2804813, -0.644, -0.184, 0.961, -8.049, -2.922, -34.454
1718298459.2834635, -0.644, -0.184, 0.961, -8.049, -2.922, -34.454
1718298459.2864165, -0.594, -0.119, 1.045, -4.593, -2.594, -36.041
1718298459.289368, -0.594, -0.119, 1.045, -4.593, -2.594, -36.041
1718298459.2923203, -0.546, -0.023, 1.004, -2.342, -2.136, -38.597
1718298459.2952828, -0.546, -0.023, 1.004, -2.983, -1.579, -41.603
1718298459.2982407, -0.52, 0.013, 0.968, -2.983, -1.579, -41.603
1718298459.3011901, -0.498, -0.018, 0.908, -7.271, -2.296, -45.128
1718298459.304605, -0.498, -0.018, 0.908, -7.271, -2.296, -45.128
