1718297920.095437, -346.38, 446.20000000000005, 540.96
1718297920.103231, -346.38, 446.20000000000005, 540.96
1718297920.1109853, -346.38, 446.20000000000005, 540.96
1718297920.1187427, -346.38, 446.20000000000005, 540.96
1718297920.12651, -346.38, 446.20000000000005, 540.96
1718297920.1342726, -346.38, 446.20000000000005, 540.96
1718297920.142018, -346.38, 446.20000000000005, 540.96
1718297920.1497643, -346.38, 446.20000000000005, 540.96
1718297920.1575067, -346.38, 446.20000000000005, 540.96
1718297920.1652842, -346.38, 446.20000000000005, 540.96
1718297920.1730263, -346.38, 446.20000000000005, 540.96
1718297920.1807685, -346.38, 446.20000000000005, 540.96
1718297920.1885095, -346.38, 446.20000000000005, 540.96
1718297920.19625, -346.38, 446.20000000000005, 540.96
1718297920.2039957, -346.38, 446.20000000000005, 540.96
1718297920.2117376, -346.38, 446.20000000000005, 540.96
1718297920.219477, -346.38, 446.20000000000005, 540.96
1718297920.227218, -346.38, 446.20000000000005, 540.96
1718297920.234958, -346.38, 446.20000000000005, 540.96
1718297920.242695, -346.38, 446.20000000000005, 540.96
1718297920.2504354, -346.38, 446.20000000000005, 540.96
1718297920.2581785, -346.38, 446.20000000000005, 540.96
1718297920.2659366, -346.38, 446.20000000000005, 540.96
1718297920.2736745, -362.02000000000004, 437.92, 507.84000000000003
1718297920.2814522, -362.02000000000004, 437.92, 507.84000000000003
1718297920.2892582, -362.02000000000004, 437.92, 507.84000000000003
1718297920.2970004, -362.02000000000004, 437.92, 507.84000000000003
1718297920.3048444, -362.02000000000004, 437.92, 507.84000000000003
1718297920.3126051, -362.02000000000004, 437.92, 507.84000000000003
1718297920.3203497, -362.02000000000004, 437.92, 507.84000000000003
1718297920.3280952, -362.02000000000004, 437.92, 507.84000000000003
1718297920.335842, -367.54, 430.56, 587.88
1718297920.3435855, -367.54, 430.56, 587.88
1718297920.351329, -367.54, 430.56, 587.88
1718297920.3590815, -367.54, 430.56, 587.88
1718297920.3668234, -367.54, 430.56, 587.88
1718297920.374561, -367.54, 430.56, 587.88
1718297920.3823023, -367.54, 430.56, 587.88
1718297920.3900392, -367.54, 430.56, 587.88
1718297920.397772, -367.54, 430.56, 587.88
1718297920.4055037, -365.7, 431.48, 455.40000000000003
1718297920.4132416, -365.7, 431.48, 455.40000000000003
1718297920.4209752, -365.7, 431.48, 455.40000000000003
1718297920.4287188, -365.7, 431.48, 455.40000000000003
1718297920.436467, -365.7, 431.48, 455.40000000000003
1718297920.444329, -365.7, 431.48, 455.40000000000003
1718297920.4520743, -365.7, 431.48, 455.40000000000003
1718297920.459812, -365.7, 431.48, 455.40000000000003
1718297920.467549, -365.7, 431.48, 455.40000000000003
1718297920.4752903, -365.7, 431.48, 455.40000000000003
1718297920.483034, -365.7, 431.48, 455.40000000000003
1718297920.4907727, -365.7, 431.48, 455.40000000000003
1718297920.4985147, -365.7, 431.48, 455.40000000000003
1718297920.5062547, -365.7, 431.48, 455.40000000000003
1718297920.513988, -365.7, 431.48, 455.40000000000003
1718297920.52173, -365.7, 431.48, 455.40000000000003
1718297920.5295033, -365.7, 431.48, 455.40000000000003
1718297920.5372443, -365.7, 431.48, 455.40000000000003
1718297920.5449877, -365.7, 431.48, 455.40000000000003
1718297920.5527258, -365.7, 431.48, 455.40000000000003
1718297920.5604641, -365.7, 431.48, 455.40000000000003
1718297920.5682068, -365.7, 431.48, 455.40000000000003
1718297920.5759604, -365.7, 431.48, 455.40000000000003
1718297920.5836985, -365.7, 431.48, 455.40000000000003
1718297920.5914366, -365.7, 431.48, 455.40000000000003
1718297920.5991738, -365.7, 431.48, 455.40000000000003
1718297920.6069171, -365.7, 431.48, 455.40000000000003
