1718297753.1778717, -208.38, -87.4, 402.04
1718297753.1856616, -353.74, 466.44, 572.24
1718297753.1934223, -353.74, 466.44, 572.24
1718297753.2011786, -353.74, 466.44, 572.24
1718297753.2089477, -353.74, 466.44, 572.24
1718297753.2166984, -353.74, 466.44, 572.24
1718297753.224445, -353.74, 466.44, 572.24
1718297753.2321894, -353.74, 466.44, 572.24
1718297753.239934, -353.74, 466.44, 572.24
1718297753.2477014, -350.98, 469.20000000000005, 447.12
1718297753.2554488, -350.98, 469.20000000000005, 447.12
1718297753.263198, -350.98, 469.20000000000005, 447.12
1718297753.2709417, -350.98, 469.20000000000005, 447.12
1718297753.278715, -350.98, 469.20000000000005, 447.12
1718297753.28647, -350.98, 469.20000000000005, 447.12
1718297753.2942176, -350.98, 469.20000000000005, 447.12
1718297753.3019688, -350.98, 469.20000000000005, 447.12
1718297753.3097134, -350.98, 469.20000000000005, 447.12
1718297753.3174572, -350.98, 469.20000000000005, 447.12
1718297753.325204, -350.98, 469.20000000000005, 447.12
1718297753.3329487, -350.98, 469.20000000000005, 447.12
1718297753.340693, -350.98, 469.20000000000005, 447.12
1718297753.348437, -350.98, 469.20000000000005, 447.12
1718297753.3562028, -350.98, 469.20000000000005, 447.12
1718297753.3639486, -350.98, 469.20000000000005, 447.12
1718297753.371691, -350.98, 469.20000000000005, 447.12
1718297753.3794339, -350.98, 469.20000000000005, 447.12
1718297753.3871787, -350.98, 469.20000000000005, 447.12
1718297753.3949487, -350.98, 469.20000000000005, 447.12
1718297753.402692, -350.98, 469.20000000000005, 447.12
1718297753.4104385, -350.98, 469.20000000000005, 447.12
1718297753.4181912, -350.98, 469.20000000000005, 447.12
1718297753.4259398, -350.98, 469.20000000000005, 447.12
1718297753.4336865, -350.98, 469.20000000000005, 447.12
1718297753.4414167, -350.98, 469.20000000000005, 447.12
1718297753.4491997, -350.98, 469.20000000000005, 447.12
1718297753.4569418, -350.98, 469.20000000000005, 447.12
1718297753.4646862, -350.98, 469.20000000000005, 447.12
1718297753.472431, -350.98, 469.20000000000005, 447.12
1718297753.480174, -350.98, 469.20000000000005, 447.12
1718297753.487916, -350.98, 469.20000000000005, 447.12
1718297753.4956574, -350.98, 469.20000000000005, 447.12
1718297753.5033915, -350.98, 469.20000000000005, 447.12
1718297753.5111346, -350.98, 469.20000000000005, 447.12
1718297753.518876, -352.82, 469.20000000000005, 385.48
1718297753.5266285, -352.82, 469.20000000000005, 385.48
1718297753.5343714, -352.82, 469.20000000000005, 385.48
1718297753.5421114, -352.82, 469.20000000000005, 385.48
1718297753.5498517, -352.82, 469.20000000000005, 385.48
1718297753.5576024, -352.82, 469.20000000000005, 385.48
1718297753.5653453, -352.82, 469.20000000000005, 385.48
1718297753.5730846, -352.82, 469.20000000000005, 385.48
1718297753.5808258, -354.66, 468.28000000000003, 379.04
1718297753.5885682, -354.66, 468.28000000000003, 379.04
1718297753.59631, -354.66, 468.28000000000003, 379.04
1718297753.6040642, -354.66, 468.28000000000003, 379.04
1718297753.6118045, -354.66, 468.28000000000003, 379.04
1718297753.6195433, -354.66, 468.28000000000003, 379.04
1718297753.627282, -354.66, 468.28000000000003, 379.04
1718297753.6350226, -354.66, 468.28000000000003, 379.04
1718297753.6427634, -354.66, 468.28000000000003, 379.04
1718297753.6505215, -357.42, 466.44, 382.72
1718297753.658261, -357.42, 466.44, 382.72
1718297753.6660006, -357.42, 466.44, 382.72
1718297753.6737378, -357.42, 466.44, 382.72
1718297753.6814911, -357.42, 466.44, 382.72
1718297753.6892307, -357.42, 466.44, 382.72
1718297753.6969693, -357.42, 466.44, 382.72
1718297753.7047079, -357.42, 466.44, 382.72
1718297753.7124496, -357.42, 466.44, 382.72
1718297753.7201934, -357.42, 466.44, 382.72
1718297753.7279356, -357.42, 466.44, 382.72
1718297753.7356749, -357.42, 466.44, 382.72
1718297753.7434125, -357.42, 466.44, 382.72
1718297753.7511497, -357.42, 466.44, 382.72
1718297753.7588878, -357.42, 466.44, 382.72
1718297753.766628, -357.42, 466.44, 382.72
1718297753.7743666, -357.42, 466.44, 382.72
1718297753.7821274, -357.42, 466.44, 382.72
1718297753.7898672, -357.42, 466.44, 382.72
1718297753.7976274, -357.42, 466.44, 382.72
1718297753.805369, -357.42, 466.44, 382.72
1718297753.8131075, -357.42, 466.44, 382.72
1718297753.820846, -357.42, 466.44, 382.72
1718297753.8285851, -357.42, 466.44, 382.72
1718297753.836325, -357.42, 466.44, 382.72
1718297753.8440654, -357.42, 466.44, 382.72
1718297753.8518047, -357.42, 466.44, 382.72
1718297753.8595428, -357.42, 466.44, 382.72
1718297753.8672802, -357.42, 466.44, 382.72
1718297753.8750162, -357.42, 466.44, 382.72
1718297753.8827796, -357.42, 466.44, 382.72
1718297753.8905241, -357.42, 466.44, 382.72
1718297753.8982651, -357.42, 466.44, 382.72
1718297753.906006, -357.42, 466.44, 382.72
1718297753.9137478, -360.18, 463.68, 362.48
1718297753.921489, -360.18, 463.68, 362.48
1718297753.9292321, -360.18, 463.68, 362.48
1718297753.9369724, -360.18, 463.68, 362.48
1718297753.9447124, -360.18, 463.68, 362.48
1718297753.9524553, -360.18, 463.68, 362.48
1718297753.9601934, -360.18, 463.68, 362.48
1718297753.9679327, -360.18, 463.68, 362.48
1718297753.975671, -360.18, 463.68, 362.48
1718297753.9834108, -362.02000000000004, 462.76000000000005, 426.88
1718297753.9911554, -362.02000000000004, 462.76000000000005, 426.88
1718297753.9988992, -362.02000000000004, 462.76000000000005, 426.88
1718297754.0066416, -362.02000000000004, 462.76000000000005, 426.88
1718297754.0143843, -362.02000000000004, 462.76000000000005, 426.88
1718297754.0221286, -362.02000000000004, 462.76000000000005, 426.88
1718297754.0298736, -362.02000000000004, 462.76000000000005, 426.88
1718297754.0376403, -362.02000000000004, 462.76000000000005, 426.88
1718297754.0453842, -363.86, 462.76000000000005, 319.24
1718297754.053126, -363.86, 462.76000000000005, 319.24
1718297754.0608816, -363.86, 462.76000000000005, 319.24
1718297754.0686235, -363.86, 462.76000000000005, 319.24
1718297754.076701, -363.86, 462.76000000000005, 319.24
1718297754.085011, -363.86, 462.76000000000005, 319.24
1718297754.093301, -363.86, 462.76000000000005, 319.24
1718297754.101734, -363.86, 462.76000000000005, 319.24
1718297754.1099155, -363.86, 462.76000000000005, 319.24
1718297754.118207, -364.78000000000003, 460.0, 379.96000000000004
1718297754.1264982, -364.78000000000003, 460.0, 379.96000000000004
1718297754.1348014, -364.78000000000003, 460.0, 379.96000000000004
1718297754.142958, -364.78000000000003, 460.0, 379.96000000000004
1718297754.1511104, -364.78000000000003, 460.0, 379.96000000000004
1718297754.1593878, -364.78000000000003, 460.0, 379.96000000000004
1718297754.1676886, -364.78000000000003, 460.0, 379.96000000000004
1718297754.1759844, -364.78000000000003, 460.0, 379.96000000000004
1718297754.1842763, -366.62, 460.0, 435.16
1718297754.192587, -366.62, 460.0, 435.16
1718297754.2008617, -366.62, 460.0, 435.16
1718297754.2091825, -366.62, 460.0, 435.16
1718297754.2174556, -366.62, 460.0, 435.16
1718297754.225655, -366.62, 460.0, 435.16
1718297754.233423, -366.62, 460.0, 435.16
1718297754.241179, -366.62, 460.0, 435.16
1718297754.2489252, -366.62, 460.0, 451.72
1718297754.2566674, -366.62, 460.0, 451.72
1718297754.2644136, -366.62, 460.0, 451.72
1718297754.2721593, -366.62, 460.0, 451.72
1718297754.279902, -366.62, 460.0, 451.72
1718297754.2876449, -366.62, 460.0, 451.72
1718297754.295388, -366.62, 460.0, 451.72
1718297754.3031318, -366.62, 460.0, 451.72
1718297754.310877, -366.62, 461.84000000000003, 374.44
1718297754.318624, -366.62, 461.84000000000003, 374.44
1718297754.3263695, -366.62, 461.84000000000003, 374.44
1718297754.3341157, -366.62, 461.84000000000003, 374.44
1718297754.341865, -366.62, 461.84000000000003, 374.44
1718297754.3496256, -366.62, 461.84000000000003, 374.44
1718297754.3573694, -366.62, 461.84000000000003, 374.44
1718297754.3651128, -366.62, 461.84000000000003, 374.44
1718297754.3728557, -366.62, 461.84000000000003, 374.44
1718297754.3805974, -366.62, 461.84000000000003, 374.44
1718297754.388339, -366.62, 461.84000000000003, 374.44
1718297754.3960817, -366.62, 461.84000000000003, 374.44
1718297754.4038217, -366.62, 461.84000000000003, 374.44
1718297754.4115644, -366.62, 461.84000000000003, 374.44
1718297754.4194949, -366.62, 461.84000000000003, 374.44
1718297754.4272444, -366.62, 461.84000000000003, 374.44
1718297754.4349937, -366.62, 461.84000000000003, 374.44
1718297754.4427502, -366.62, 461.84000000000003, 374.44
1718297754.4505112, -366.62, 461.84000000000003, 374.44
1718297754.4582543, -366.62, 461.84000000000003, 374.44
1718297754.4660025, -366.62, 461.84000000000003, 374.44
1718297754.4737494, -366.62, 461.84000000000003, 374.44
1718297754.4815042, -366.62, 461.84000000000003, 374.44
1718297754.489253, -366.62, 461.84000000000003, 374.44
1718297754.4969983, -366.62, 461.84000000000003, 374.44
1718297754.5047426, -366.62, 461.84000000000003, 374.44
1718297754.5124843, -366.62, 461.84000000000003, 374.44
1718297754.5202436, -366.62, 461.84000000000003, 374.44
1718297754.527999, -366.62, 461.84000000000003, 374.44
1718297754.535742, -366.62, 461.84000000000003, 374.44
1718297754.5434837, -366.62, 461.84000000000003, 374.44
1718297754.5512264, -366.62, 461.84000000000003, 374.44
1718297754.5589678, -366.62, 461.84000000000003, 374.44
1718297754.56671, -366.62, 461.84000000000003, 374.44
1718297754.5744503, -366.62, 461.84000000000003, 374.44
1718297754.5821943, -361.1, 480.24, 425.04
1718297754.589936, -361.1, 480.24, 425.04
1718297754.5976756, -361.1, 480.24, 425.04
1718297754.6054163, -361.1, 480.24, 425.04
1718297754.6131577, -361.1, 480.24, 425.04
1718297754.6208975, -361.1, 480.24, 425.04
1718297754.6286416, -361.1, 480.24, 425.04
1718297754.6363826, -361.1, 480.24, 425.04
1718297754.6441245, -363.86, 480.24, 399.28000000000003
1718297754.651867, -363.86, 480.24, 399.28000000000003
1718297754.6596098, -363.86, 480.24, 399.28000000000003
1718297754.6673887, -363.86, 480.24, 399.28000000000003
1718297754.6751318, -363.86, 480.24, 399.28000000000003
1718297754.6828704, -363.86, 480.24, 399.28000000000003
1718297754.690611, -363.86, 480.24, 399.28000000000003
1718297754.6983511, -363.86, 480.24, 399.28000000000003
1718297754.7060947, -363.86, 480.24, 399.28000000000003
1718297754.7138374, -367.54, 481.16, 394.68
1718297754.7215912, -367.54, 481.16, 394.68
1718297754.7293413, -367.54, 481.16, 394.68
1718297754.7370837, -367.54, 481.16, 394.68
1718297754.7448266, -367.54, 481.16, 394.68
1718297754.7525659, -367.54, 481.16, 394.68
1718297754.7603066, -367.54, 481.16, 394.68
