1718300455.5045197, 45.725929737091064
1718300455.5077565, 45.570552349090576
1718300455.510967, 45.10033130645752
1718300455.514194, 45.431530475616455
1718300455.517412, 45.28024196624756
1718300455.5206206, 45.1616644859314
1718300455.5238025, 44.63828802108765
1718300455.5269775, 44.523799419403076
1718300455.5301452, 44.42157745361328
1718300455.5333054, 44.33162212371826
1718300455.5364628, 44.23348903656006
1718300455.539637, 44.544243812561035
1718300455.5428066, 44.43384408950806
1718300455.5459707, 44.319355487823486
1718300455.54913, 44.21713352203369
1718300455.552256, 43.701934814453125
1718300455.5553727, 43.54655742645264
1718300455.5584815, 43.41980218887329
1718300455.5615864, 43.37073564529419
1718300455.5647109, 43.632423877716064
1718300455.567807, 43.18264722824097
1718300455.570893, 43.0681586265564
1718300455.5739746, 42.925047874450684
1718300455.5770516, 42.839181423187256
1718300455.5801184, 42.69198179244995
1718300455.5832088, 43.064069747924805
1718300455.5862641, 42.52842664718628
1718300455.589317, 42.45891571044922
1718300455.5923636, 42.33216047286987
1718300455.5954037, 42.266738414764404
1718300455.598436, 42.13998317718506
1718300455.601494, 42.475271224975586
1718300455.6045434, 42.336249351501465
1718300455.607586, 42.27491617202759
1718300455.6106253, 42.176783084869385
1718300455.6136599, 42.12771654129028
1718300455.6166594, 41.55527353286743
1718300455.619678, 41.84149503707886
1718300455.6226935, 41.7719841003418
1718300455.6257033, 41.7188286781311
1718300455.628709, 41.64522886276245
1718300455.631681, 41.105496883392334
1718300455.6346524, 41.00327491760254
1718300455.6376393, 41.28540754318237
1718300455.6406243, 41.26087427139282
1718300455.6436, 41.130030155181885
1718300455.6465476, 40.64754247665405
1718300455.6494877, 40.50443172454834
1718300455.6524506, 40.905141830444336
1718300455.6554074, 40.81927537918091
1718300455.6583323, 40.242743492126465
1718300455.661308, 41.04416370391846
1718300455.6642494, 40.56576490402222
1718300455.6671607, 40.04647731781006
1718300455.6700923, 40.32860994338989
1718300455.6729898, 39.23279047012329
1718300455.6758866, 39.784789085388184
1718300455.6788075, 40.107810497283936
1718300455.6817236, 40.058743953704834
1718300455.6846273, 39.90745544433594
1718300455.687506, 39.39634561538696
1718300455.6903725, 39.29821252822876
1718300455.693242, 39.261412620544434
1718300455.6961286, 39.576256275177
1718300455.6989894, 39.11012411117554
1718300455.7018676, 39.43314552307129
1718300455.7047112, 38.90976905822754
1718300455.7075546, 38.84025812149048
1718300455.7103927, 38.77074718475342
1718300455.7132242, 38.672614097595215
1718300455.716052, 38.57448101043701
1718300455.7188816, 38.54176998138428
1718300455.7217264, 38.82390260696411
1718300455.7245698, 38.832080364227295
1718300455.7273796, 38.33732604980469
1718300455.7302115, 38.66443634033203
1718300455.7330384, 38.57448101043701
1718300455.7358348, 38.07563781738281
1718300455.738628, 37.97750473022461
1718300455.7414172, 37.94070482254028
1718300455.7441986, 37.83848285675049
1718300455.7469795, 37.74852752685547
1718300455.7497547, 37.695372104644775
1718300455.7524993, 37.15564012527466
1718300455.7552931, 37.969326972961426
1718300455.7580566, 37.515461444854736
1718300455.7608423, 37.81803846359253
1718300455.7635987, 37.306928634643555
1718300455.7663484, 37.282395362854004
