1718300312.222338, 46.31063938140869
1718300312.2256267, 45.78317403793335
1718300312.228921, 45.24344205856323
1718300312.232254, 45.590996742248535
1718300312.2355554, 45.52966356277466
1718300312.2388558, 45.53784132003784
1718300312.2421448, 45.362019538879395
1718300312.2457464, 45.34975290298462
1718300312.249159, 45.7095742225647
1718300312.2525225, 44.8100209236145
1718300312.2558901, 45.0594425201416
1718300312.259281, 45.46833038330078
1718300312.2626388, 44.96948719024658
1718300312.2660148, 45.32521963119507
1718300312.2693632, 44.83046531677246
1718300312.2727332, 45.227086544036865
1718300312.276072, 44.654643535614014
1718300312.2794073, 44.64646577835083
1718300312.2827375, 44.519710540771484
1718300312.286082, 44.44202184677124
1718300312.2894437, 44.842731952667236
1718300312.2927358, 43.906378746032715
1718300312.2960722, 44.69553232192993
1718300312.299382, 44.15171146392822
1718300312.3027093, 44.53606605529785
1718300312.3060083, 44.00451183319092
1718300312.3093023, 43.930912017822266
1718300312.3125937, 43.80824565887451
1718300312.3158839, 43.77962350845337
1718300312.319173, 43.74282360076904
1718300312.3224518, 43.656957149505615
1718300312.325748, 43.57109069824219
1718300312.3290057, 43.10495853424072
1718300312.3322718, 43.4157133102417
1718300312.3355355, 43.29713582992554
1718300312.3387988, 43.338024616241455
1718300312.3420467, 43.158113956451416
1718300312.3452692, 42.76149272918701
1718300312.3485672, 43.5138463973999
1718300312.3517826, 42.57340431213379
1718300312.355013, 42.86371469497681
1718300312.3582444, 42.83100366592407
1718300312.3614922, 43.199002742767334
1718300312.3647132, 42.630648612976074
1718300312.3679545, 43.08042526245117
1718300312.3711672, 42.53251552581787
1718300312.3744009, 42.884159088134766
1718300312.3776052, 42.360782623291016
1718300312.3808277, 42.73287057876587
1718300312.3840473, 42.20540523529053
1718300312.3872638, 42.58158206939697
1718300312.3904502, 42.070472240448
1718300312.393637, 42.037761211395264
1718300312.396815, 41.951894760131836
1718300312.3999817, 41.788339614868164
1718300312.4031491, 41.78016185760498
1718300312.4063125, 41.64113998413086
1718300312.4094694, 41.62478446960449
1718300312.412618, 41.473495960235596
1718300312.4157662, 41.43669605255127
1718300312.4189115, 41.334474086761475
1718300312.4220495, 41.30176305770874
1718300312.4251828, 41.219985485076904
1718300312.428285, 40.696609020233154
1718300312.4314127, 41.06869697570801
1718300312.4345465, 40.925586223602295
1718300312.4376912, 41.33038520812988
1718300312.4408236, 41.18318557739258
1718300312.4439335, 40.74976444244385
1718300312.4470358, 40.6720757484436
1718300312.450134, 40.55349826812744
1718300312.4532256, 40.467631816864014
1718300312.4563146, 40.422654151916504
1718300312.4594064, 40.23456573486328
1718300312.4624856, 40.21003246307373
1718300312.4655573, 40.128254890441895
1718300312.4686253, 40.07101058959961
1718300312.4716892, 39.993321895599365
1718300312.4747493, 39.88292217254639
1718300312.477822, 39.77252244949341
1718300312.4808748, 39.788877964019775
1718300312.4839172, 39.63758945465088
1718300312.4869816, 39.653944969177246
1718300312.4899943, 39.11830186843872
1718300312.493043, 39.47403430938721
1718300312.4960697, 39.37181234359741
1718300312.4990954, 39.35136795043945
1718300312.5021393, 39.56807851791382
1718300312.5051563, 39.15919065475464
1718300312.5081613, 39.04061317443848
1718300312.511164, 38.98336887359619
1718300312.5141923, 39.35954570770264
1718300312.517191, 38.84025812149048
1718300312.5201826, 38.79936933517456
1718300312.5231948, 39.16736841201782
1718300312.5261805, 38.63581418991089
1718300312.5291638, 38.59492540359497
1718300312.5321398, 38.47225904464722
1718300312.5351124, 38.43954801559448
1718300312.538102, 38.77483606338501
1718300312.5409734, 38.263726234436035
1718300312.5437925, 38.24737071990967
