dx = 0.0, dy = 0.0,  s_cnt = 1, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 19, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 20, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 21, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 22, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 23, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 24, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 25, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 26, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 27, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 28, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 29, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 30, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 31, l_cnt = 0, r_cnt = 0, direction = straight
dx = -1.8760784313726333, dy = 10.985882352941303,  s_cnt = 32, l_cnt = 0, r_cnt = 0, direction = straight
dx = 4.563921568627364, dy = -24.894117647058692,  s_cnt = 33, l_cnt = 0, r_cnt = 0, direction = straight
dx = 4.563921568627364, dy = -24.894117647058692,  s_cnt = 34, l_cnt = 0, r_cnt = 0, direction = straight
dx = 4.563921568627364, dy = -24.894117647058692,  s_cnt = 35, l_cnt = 0, r_cnt = 0, direction = straight
dx = 4.563921568627364, dy = -24.894117647058692,  s_cnt = 36, l_cnt = 0, r_cnt = 0, direction = straight
dx = 4.563921568627364, dy = -24.894117647058692,  s_cnt = 37, l_cnt = 0, r_cnt = 0, direction = straight
dx = 4.563921568627364, dy = -24.894117647058692,  s_cnt = 38, l_cnt = 0, r_cnt = 0, direction = straight
dx = 4.563921568627364, dy = -24.894117647058692,  s_cnt = 39, l_cnt = 0, r_cnt = 0, direction = straight
dx = 4.563921568627364, dy = -24.894117647058692,  s_cnt = 40, l_cnt = 0, r_cnt = 0, direction = straight
dx = 4.563921568627364, dy = -24.894117647058692,  s_cnt = 41, l_cnt = 0, r_cnt = 0, direction = straight
dx = 2.723921568627361, dy = -30.414117647058674,  s_cnt = 41, l_cnt = 0, r_cnt = 1, direction = straight
dx = 2.723921568627361, dy = -30.414117647058674,  s_cnt = 41, l_cnt = 0, r_cnt = 2, direction = straight
dx = 2.723921568627361, dy = -30.414117647058674,  s_cnt = 41, l_cnt = 0, r_cnt = 3, direction = straight
dx = 2.723921568627361, dy = -30.414117647058674,  s_cnt = 41, l_cnt = 0, r_cnt = 4, direction = straight
dx = 2.723921568627361, dy = -30.414117647058674,  s_cnt = 41, l_cnt = 0, r_cnt = 5, direction = straight
dx = 2.723921568627361, dy = -30.414117647058674,  s_cnt = 41, l_cnt = 0, r_cnt = 6, direction = straight
dx = 2.723921568627361, dy = -30.414117647058674,  s_cnt = 41, l_cnt = 0, r_cnt = 7, direction = straight
dx = 2.723921568627361, dy = -30.414117647058674,  s_cnt = 41, l_cnt = 0, r_cnt = 8, direction = straight
dx = 3.6439215686273485, dy = -40.53411764705868,  s_cnt = 41, l_cnt = 0, r_cnt = 9, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 10, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 11, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 12, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 13, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 14, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 15, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 16, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 17, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 18, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 19, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 20, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 21, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 22, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 23, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 24, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 25, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 26, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 27, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 28, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 29, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 30, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 31, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 32, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 33, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 34, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 35, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 36, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 37, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 38, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 39, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 40, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 41, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 42, direction = straight
dx = 3.4454901960784525, dy = -36.673725490196205,  s_cnt = 41, l_cnt = 0, r_cnt = 43, direction = straight
dx = -7.5945098039215395, dy = -62.433725490196196,  s_cnt = 41, l_cnt = 0, r_cnt = 44, direction = straight
dx = -7.5945098039215395, dy = -62.433725490196196,  s_cnt = 41, l_cnt = 0, r_cnt = 45, direction = straight
dx = -7.5945098039215395, dy = -62.433725490196196,  s_cnt = 41, l_cnt = 0, r_cnt = 46, direction = straight
dx = -7.5945098039215395, dy = -62.433725490196196,  s_cnt = 41, l_cnt = 0, r_cnt = 47, direction = straight
dx = -7.5945098039215395, dy = -62.433725490196196,  s_cnt = 41, l_cnt = 0, r_cnt = 48, direction = straight
dx = -7.5945098039215395, dy = -62.433725490196196,  s_cnt = 41, l_cnt = 0, r_cnt = 49, direction = straight
dx = -7.5945098039215395, dy = -62.433725490196196,  s_cnt = 41, l_cnt = 0, r_cnt = 50, direction = straight
dx = -7.5945098039215395, dy = -62.433725490196196,  s_cnt = 41, l_cnt = 0, r_cnt = 51, direction = straight
dx = -11.274509803921546, dy = -65.19372549019619,  s_cnt = 41, l_cnt = 0, r_cnt = 52, direction = straight
dx = -11.274509803921546, dy = -65.19372549019619,  s_cnt = 41, l_cnt = 0, r_cnt = 53, direction = straight
dx = -11.274509803921546, dy = -65.19372549019619,  s_cnt = 41, l_cnt = 0, r_cnt = 54, direction = straight
dx = -11.274509803921546, dy = -65.19372549019619,  s_cnt = 41, l_cnt = 0, r_cnt = 55, direction = straight
dx = -11.274509803921546, dy = -65.19372549019619,  s_cnt = 41, l_cnt = 0, r_cnt = 56, direction = straight
dx = -11.274509803921546, dy = -65.19372549019619,  s_cnt = 41, l_cnt = 0, r_cnt = 57, direction = straight
dx = -11.274509803921546, dy = -65.19372549019619,  s_cnt = 41, l_cnt = 0, r_cnt = 58, direction = straight
dx = -11.274509803921546, dy = -65.19372549019619,  s_cnt = 41, l_cnt = 0, r_cnt = 59, direction = straight
dx = -11.274509803921546, dy = -65.19372549019619,  s_cnt = 41, l_cnt = 0, r_cnt = 60, direction = straight
dx = -14.611764705882422, dy = -28.80862745098051,  s_cnt = 42, l_cnt = 0, r_cnt = 60, direction = straight
dx = -14.611764705882422, dy = -28.80862745098051,  s_cnt = 43, l_cnt = 0, r_cnt = 60, direction = straight
dx = -14.611764705882422, dy = -28.80862745098051,  s_cnt = 44, l_cnt = 0, r_cnt = 60, direction = straight
dx = -14.611764705882422, dy = -28.80862745098051,  s_cnt = 45, l_cnt = 0, r_cnt = 60, direction = straight
dx = -14.611764705882422, dy = -28.80862745098051,  s_cnt = 46, l_cnt = 0, r_cnt = 60, direction = straight
dx = -14.611764705882422, dy = -28.80862745098051,  s_cnt = 47, l_cnt = 0, r_cnt = 60, direction = straight
dx = -14.611764705882422, dy = -28.80862745098051,  s_cnt = 48, l_cnt = 0, r_cnt = 60, direction = straight
dx = -14.611764705882422, dy = -28.80862745098051,  s_cnt = 49, l_cnt = 0, r_cnt = 60, direction = straight
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 49, l_cnt = 0, r_cnt = 61, direction = straight
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 1, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 2, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 3, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 4, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 5, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 6, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 7, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 8, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 9, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 10, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 11, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 12, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 13, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 14, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 15, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 16, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 17, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 18, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 19, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 20, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 21, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 22, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 23, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 24, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 25, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 26, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 27, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 28, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 29, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 30, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 31, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 32, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 33, direction = right
dx = -18.29176470588243, dy = -40.768627450980546,  s_cnt = 0, l_cnt = 0, r_cnt = 34, direction = right
dx = -39.451764705882425, dy = -83.08862745098054,  s_cnt = 0, l_cnt = 0, r_cnt = 35, direction = right
dx = -39.451764705882425, dy = -83.08862745098054,  s_cnt = 0, l_cnt = 0, r_cnt = 36, direction = right
dx = -39.451764705882425, dy = -83.08862745098054,  s_cnt = 0, l_cnt = 0, r_cnt = 37, direction = right
dx = -39.451764705882425, dy = -83.08862745098054,  s_cnt = 0, l_cnt = 0, r_cnt = 38, direction = right
dx = -39.451764705882425, dy = -83.08862745098054,  s_cnt = 0, l_cnt = 0, r_cnt = 39, direction = right
dx = -39.451764705882425, dy = -83.08862745098054,  s_cnt = 0, l_cnt = 0, r_cnt = 40, direction = right
dx = -39.451764705882425, dy = -83.08862745098054,  s_cnt = 0, l_cnt = 0, r_cnt = 41, direction = right
dx = -39.451764705882425, dy = -83.08862745098054,  s_cnt = 0, l_cnt = 0, r_cnt = 42, direction = right
dx = -22.440784313725516, dy = -45.51294117647063,  s_cnt = 0, l_cnt = 0, r_cnt = 43, direction = right
dx = -22.440784313725516, dy = -45.51294117647063,  s_cnt = 0, l_cnt = 0, r_cnt = 44, direction = right
dx = -22.440784313725516, dy = -45.51294117647063,  s_cnt = 0, l_cnt = 0, r_cnt = 45, direction = right
dx = -22.440784313725516, dy = -45.51294117647063,  s_cnt = 0, l_cnt = 0, r_cnt = 46, direction = right
dx = -22.440784313725516, dy = -45.51294117647063,  s_cnt = 0, l_cnt = 0, r_cnt = 47, direction = right
dx = -22.440784313725516, dy = -45.51294117647063,  s_cnt = 0, l_cnt = 0, r_cnt = 48, direction = right
dx = -22.440784313725516, dy = -45.51294117647063,  s_cnt = 0, l_cnt = 0, r_cnt = 49, direction = right
dx = -22.440784313725516, dy = -45.51294117647063,  s_cnt = 0, l_cnt = 0, r_cnt = 50, direction = right
dx = -22.440784313725516, dy = -45.51294117647063,  s_cnt = 0, l_cnt = 0, r_cnt = 51, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 52, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 53, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 54, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 55, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 56, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 57, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 58, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 59, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 60, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 61, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 1, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 2, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 3, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 4, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 5, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 6, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 7, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 8, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 9, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 10, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 11, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 12, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 13, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 14, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 15, direction = right
dx = -29.80078431372553, dy = -56.552941176470654,  s_cnt = 0, l_cnt = 0, r_cnt = 16, direction = right
dx = -41.76078431372552, dy = -71.27294117647065,  s_cnt = 0, l_cnt = 0, r_cnt = 17, direction = right
dx = -41.76078431372552, dy = -71.27294117647065,  s_cnt = 0, l_cnt = 0, r_cnt = 18, direction = right
